date,time,sensor,status
2023/10/13,15:20:26,23,0.5
2023/10/13,15:20:26,61,1.0
2023/10/13,15:20:26,25,0.5
2023/10/13,15:20:24,21,1.0
2023/10/13,15:20:23,22,1.0
2023/10/13,15:20:22,25,1.0
2023/10/13,15:20:21,23,1.0
2023/10/13,15:20:21,24,1.0
2023/10/13,15:20:20,25,0.5
2023/10/13,15:20:17,24,0.5
2023/10/13,15:20:16,21,0.5
2023/10/13,15:20:15,25,1.0
2023/10/13,15:20:15,24,1.0
2023/10/13,15:20:13,24,0.5
2023/10/13,15:20:11,21,1.0
2023/10/13,15:20:08,24,1.0
2023/10/13,15:20:06,102,0.5
2023/10/13,15:20:05,101,0.5
2023/10/13,15:20:01,100,0.5
2023/10/13,15:19:58,24,0.5
2023/10/13,15:19:55,24,1.0
2023/10/13,15:19:55,21,0.5
2023/10/13,15:19:54,61,0.5
2023/10/13,15:19:54,3,0.5
2023/10/13,15:19:54,21,1.0
2023/10/13,15:19:50,2,0.5
2023/10/13,15:19:48,103,1.0
2023/10/13,15:19:46,11,0.5
2023/10/13,15:19:43,2,1.0
2023/10/13,15:19:43,100,1.0
2023/10/13,15:19:43,61,1.0
2023/10/13,15:19:43,3,1.0
2023/10/13,15:19:40,11,1.0
2023/10/13,15:19:31,12,1.0
2023/10/13,15:19:27,12,0.5
2023/10/13,15:19:27,100,0.5
2023/10/13,15:19:21,11,0.5
2023/10/13,15:19:18,12,1.0
2023/10/13,15:19:17,101,1.0
2023/10/13,15:19:15,3,0.5
2023/10/13,15:19:14,2,0.5
2023/10/13,15:19:14,61,0.5
2023/10/13,15:19:13,102,1.0
2023/10/13,15:19:13,1,0.5
2023/10/13,15:19:13,11,1.0
2023/10/13,15:19:13,61,1.0
2023/10/13,15:19:11,3,1.0
2023/10/13,15:19:10,2,1.0
2023/10/13,15:19:05,100,1.0
2023/10/13,15:19:04,1,1.0
2023/10/13,15:18:29,100,0.5
2023/10/13,15:18:11,103,0.5
2023/10/13,15:18:01,3,0.5
2023/10/13,15:18:00,1,1.0
2023/10/13,15:17:59,61,0.5
2023/10/13,15:17:58,22,0.5
2023/10/13,15:17:58,27,0.5
2023/10/13,15:17:58,100,1.0
2023/10/13,15:17:56,3,1.0
2023/10/13,15:17:56,61,1.0
2023/10/13,15:17:54,23,0.5
2023/10/13,15:17:54,27,1.0
2023/10/13,15:17:53,25,0.5
2023/10/13,15:17:52,23,1.0
2023/10/13,15:17:52,22,1.0
2023/10/13,15:17:51,25,1.0
2023/10/13,15:17:45,25,0.5
2023/10/13,15:17:45,23,0.5
2023/10/13,15:17:41,22,0.5
2023/10/13,15:17:38,22,1.0
2023/10/13,15:17:35,25,1.0
2023/10/13,15:17:35,23,1.0
2023/10/13,15:17:27,104,0.5
2023/10/13,15:17:13,3,0.5
2023/10/13,15:17:13,61,0.5
2023/10/13,15:17:11,103,1.0
2023/10/13,15:17:11,62,0.5
2023/10/13,15:17:08,3,1.0
2023/10/13,15:17:08,61,1.0
2023/10/13,15:17:07,63,0.5
2023/10/13,15:17:07,64,0.5
2023/10/13,15:17:05,62,1.0
2023/10/13,15:17:04,63,1.0
2023/10/13,15:17:03,64,1.0
2023/10/13,15:16:55,63,0.5
2023/10/13,15:16:54,62,0.5
2023/10/13,15:16:51,63,1.0
2023/10/13,15:16:48,64,0.5
2023/10/13,15:16:48,63,0.5
2023/10/13,15:16:48,106,0.5
2023/10/13,15:16:47,62,1.0
2023/10/13,15:16:47,64,1.0
2023/10/13,15:16:45,63,1.0
2023/10/13,15:16:44,62,0.5
2023/10/13,15:16:43,64,0.5
2023/10/13,15:16:41,63,0.5
2023/10/13,15:16:40,62,1.0
2023/10/13,15:16:36,104,1.0
2023/10/13,15:16:35,64,1.0
2023/10/13,15:16:33,63,1.0
2023/10/13,15:16:21,104,0.5
2023/10/13,15:16:08,63,0.5
2023/10/13,15:16:08,106,1.0
2023/10/13,15:16:08,64,0.5
2023/10/13,15:16:04,66,0.5
2023/10/13,15:16:03,63,1.0
2023/10/13,15:16:01,64,1.0
2023/10/13,15:16:01,66,1.0
2023/10/13,15:16:01,63,0.5
2023/10/13,15:16:00,62,0.5
2023/10/13,15:15:59,64,0.5
2023/10/13,15:15:55,62,1.0
2023/10/13,15:15:52,62,0.5
2023/10/13,15:15:49,64,1.0
2023/10/13,15:15:49,105,0.5
2023/10/13,15:15:49,63,1.0
2023/10/13,15:15:48,66,0.5
2023/10/13,15:15:43,66,1.0
2023/10/13,15:15:42,64,0.5
2023/10/13,15:15:39,62,1.0
2023/10/13,15:15:38,66,0.5
2023/10/13,15:15:36,63,0.5
2023/10/13,15:15:34,66,1.0
2023/10/13,15:15:32,64,1.0
2023/10/13,15:15:31,81,0.5
2023/10/13,15:15:30,104,1.0
2023/10/13,15:15:25,63,1.0
2023/10/13,15:15:22,63,0.5
2023/10/13,15:15:16,104,0.5
2023/10/13,15:15:14,63,1.0
2023/10/13,15:15:10,63,0.5
2023/10/13,15:15:04,64,0.5
2023/10/13,15:15:03,81,1.0
2023/10/13,15:15:03,105,1.0
2023/10/13,15:14:59,63,1.0
2023/10/13,15:14:59,64,1.0
2023/10/13,15:14:47,103,0.5
2023/10/13,15:14:45,66,0.5
2023/10/13,15:14:43,64,0.5
2023/10/13,15:14:40,66,1.0
2023/10/13,15:14:40,62,0.5
2023/10/13,15:14:39,66,0.5
2023/10/13,15:14:38,64,1.0
2023/10/13,15:14:35,66,1.0
2023/10/13,15:14:35,62,1.0
2023/10/13,15:14:35,24,0.5
2023/10/13,15:14:34,22,0.5
2023/10/13,15:14:34,104,1.0
2023/10/13,15:14:33,41,1.0
2023/10/13,15:14:33,21,0.5
2023/10/13,15:14:33,27,1.0
2023/10/13,15:14:33,21,1.0
2023/10/13,15:14:33,22,1.0
2023/10/13,15:14:28,24,1.0
2023/10/13,15:14:11,22,0.5
2023/10/13,15:14:08,22,1.0
2023/10/13,15:14:04,102,0.5
2023/10/13,15:14:03,101,0.5
2023/10/13,15:14:00,100,0.5
2023/10/13,15:13:51,27,0.5
2023/10/13,15:13:47,27,1.0
2023/10/13,15:13:46,103,1.0
2023/10/13,15:13:44,11,0.5
